Capronia sp. A WUC-2011	species	Herpotrichiellaceae
Sidalcea ranunculacea	species	Malvaceae
Caloplaca holocarpa	species	Teloschistaceae
Coltricia perennis	species	Hymenochaetaceae
Sympetrum flaveolum	species	Libellulidae
Paspalum	genus	Poaceae
Metrosideros punctata	species	Myrtaceae
Doronicum austriacum	species	Asteraceae
Myosotis monroi	species	Boraginaceae
Usnea aurantiacoatra	species	Parmeliaceae
Paepalanthus stegolepoides	species	Eriocaulaceae
Vahlodea atropurpurea	species	Poaceae
Polycanthagyna melanictera	species	Aeshnidae
Gymnopus dichrous	species	Omphalotaceae
Corchorus sulcatus	species	Malvaceae
Pinguicula crystallina	species	Lentibulariaceae
Aztecaster pyramidatus	species	Asteraceae
Streptanthus hyacinthoides	species	Brassicaceae
Oxalis flava	species	Oxalidaceae
Nicotiana tomentosiformis	species	Solanaceae
Coelastrum proboscideum	species	Scenedesmaceae
Zieria robusta	species	Rutaceae
Coursetia grandiflora	species	Fabaceae
Culicoides punctatus	species	Ceratopogonidae
Auriporia	genus	Coriolaceae
Streblus	genus	Moraceae
Thyronectria caudata	species	Nectriaceae
Cochliobolus sp. CC08-19-2_DCPA	species	Pleosporaceae
Papilionidae	family	Papilionidae
Strumaria truncata	species	Amaryllidaceae
Pseudo-nitzschia dolorosa	species	Bacillariaceae
Metarhizium sp. CG491	species	Clavicipitaceae
Crepidotaceae	family	Crepidotaceae
Nierembergia linariifolia	species	Solanaceae
Brachionus plicatilis complex sp. OHJ71	species	Brachionidae
Panax assamicus	species	Araliaceae
Cercospora citrullina	species	Mycosphaerellaceae
Acrocalymma	genus	Morosphaeriaceae
Calyptrochaeta brownii	species	Daltoniaceae
Verrucaria madida	species	Verrucariaceae
Astragalus olurensis	species	Fabaceae
Lessingia ramulosa	species	Asteraceae
Ctenium cirrhosum	species	Poaceae
Combretum apiculatum	species	Combretaceae
Geastrum campestre	species	Geastraceae
Sanghuangporus baumii	species	Hymenochaetaceae
Salix matsudana	species	Salicaceae
Hanstrassia lenae	species	Teloschistaceae
Reseda crystallina	species	Resedaceae
Taraxacum coreanum	species	Asteraceae
Sphaerium nucleus	species	Sphaeriidae
Ficus tikoua	species	Moraceae
Tovomita longifolia	species	Clusiaceae
Bombax ceiba	species	Malvaceae
Skrjabinodentus	genus	Strongylidae
Mesanophrys	genus	Orchitophryidae
Tulasnella sp. 8 MM-2016	species	Tulasnellaceae
Trithemis imitata	species	Libellulidae
Heterogastridium pycnidioideum	species	Heterogastridiaceae
Dasyspora frutescentis	species	Uropyxidaceae
Musa rubinea	species	Musaceae
Oxalis refracta	species	Oxalidaceae
Falcocladiaceae	family	Falcocladiaceae
Pycnandra bracteolata	species	Sapotaceae
Brachysiphon fucatus	species	Penaeaceae
Lactarius fuscomarginatus	species	Russulaceae
Glarea sp.	species	Helotiaceae
Tricholoma sulphurescens	species	Tricholomataceae
Trichoderma orientale	species	Hypocreaceae
Pestalotiopsis olivacea	species	Sporocadaceae
Allium cratericola	species	Amaryllidaceae
Russula crustosa	species	Russulaceae
Aspergillus lanosus	species	Aspergillaceae
Herpomyces chaetophilus	species	Herpomycetaceae
Draba setosa	species	Brassicaceae
Calobota saharae	species	Fabaceae
Siphonodon celastrineus	species	Celastraceae
Faucherea parvifolia	species	Sapotaceae
Lilium wenshanense	species	Liliaceae
Eulophia streptopetala	species	Orchidaceae
Opuntia hyptiacantha	species	Cactaceae
Muraltia dispersa	species	Polygalaceae
Gyrodactylus hildae	species	Gyrodactylidae
Oxalis cardenasiana	species	Oxalidaceae
Palythoa aff. mutuki TDS-2010	species	Sphenopidae
Telipogon olmosii	species	Orchidaceae
Chaerophyllum astrantiae	species	Apiaceae
Lithosciadium multicaule	species	Apiaceae
Streptocarpus formosus	species	Gesneriaceae
Phleum exaratum	species	Poaceae
Vialaeaceae	family	Vialaeaceae
Adelonema wallisii	species	Araceae
Heterobasidion sp. NL-2013	species	Bondarzewiaceae
Conocybe brachypodii	species	Bolbitiaceae
Bruckenthalia spiculifolia	species	Ericaceae
Corollospora maritima	species	Halosphaeriaceae
Fusarium sp. IBL 03122	species	Nectriaceae
Cotesia	genus	Braconidae
Orcuttia californica	species	Poaceae
Schistosoma rodhaini	species	Schistosomatidae
Gyroporus aff. cyanescens OKM23719	species	Gyroporaceae
Neodevriesia strelitziae	species	Neodevriesiaceae
Hanseniaspora	genus	Saccharomycodaceae
Xylobolus sp. 100 OA-2013	species	Stereaceae
Ranunculus sceleratus	species	Ranunculaceae
Poa kelloggii	species	Poaceae
Schistidium pruinosum	species	Grimmiaceae
Kafirnigania	genus	Apiaceae
Leymus condensatus	species	Poaceae
Arrhenatherum nebrodense	species	Poaceae
Aspergillus chevalieri	species	Aspergillaceae
Dendrobium fimbriatum	species	Orchidaceae
Russulaceae sp. A.Becerra 13	species	Russulaceae
Diatrypella	genus	Diatrypaceae
Schizymenia	genus	Schizymeniaceae
Croton laurinus	species	Euphorbiaceae
Tropidia	genus	Orchidaceae
Suaeda jacoensis	species	Chenopodiaceae
Crepis setosa	species	Asteraceae
Cyrtochilum flexuosum	species	Orchidaceae
Inocybe aff. nodulosa PBM 2591	species	Inocybaceae
Cortinarius subfoetens	species	Cortinariaceae
Bryoria simplicior	species	Parmeliaceae
Knautia basaltica	species	Caprifoliaceae
Betula schmidtii	species	Betulaceae
Calceolaria thyrsiflora	species	Calceolariaceae
Australomussa	genus	Lobophylliidae
Venturia polygoni-vivipari	species	Venturiaceae
Tovomita sp. HG 407aa	species	Clusiaceae
Alborbis galericulata	species	Sydowiellaceae
Coprinellus sp. 222	species	Psathyrellaceae
Herpotrichia coulteri	species	Melanommataceae
Schistidium tenerum	species	Grimmiaceae
Dolotortula mniifolia	species	Pottiaceae
Trymatococcus oligandrus	species	Moraceae
Ceratobasidium sp. 217	species	Ceratobasidiaceae
Convolvulus asyrensis	species	Convolvulaceae
Sporothrix sp. 2-CMW9487	species	Ophiostomataceae
Eugenia excelsa	species	Myrtaceae
Brachionus plicatilis complex sp. OHJ70	species	Brachionidae
Ceratobasidium sp. 218	species	Ceratobasidiaceae
Symbiodinium sp. One0505dir	species	Symbiodiniaceae
Croton cf. lundellii Duran 3367	species	Euphorbiaceae
Coptis omeiensis	species	Ranunculaceae
Scouleriaceae	family	Scouleriaceae
Habenaria furcifera	species	Orchidaceae
Cladosporium cucumerinum	species	Cladosporiaceae
Bursera arborea	species	Burseraceae
Trithemis kirbyi	species	Libellulidae
Phaeosphaeria oryzae	species	Phaeosphaeriaceae
Tragopogon x mirabilis	species	Asteraceae
Eugenia subavenia	species	Myrtaceae
Plukenetia	genus	Euphorbiaceae
Rhinocladiella	genus	Herpotrichiellaceae
Geastrum pectinatum	species	Geastraceae
Calothamnus gilesii	species	Myrtaceae
Macroventuria	genus	Didymellaceae
Amelanchier canadensis	species	Rosaceae
Xanthoparmelia subramigera	species	Parmeliaceae
Cortinarius viscilaetus	species	Cortinariaceae
Croton ater	species	Euphorbiaceae
Grosmannia	genus	Ophiostomataceae
Macaranga motleyana	species	Euphorbiaceae
Phaseolus acutifolius	species	Fabaceae
Aldrovanda vesiculosa	species	Droseraceae
Fomitiporia sp. PS5 MA-2013	species	Hymenochaetaceae
Ceratocystis tsitsikammensis	species	Ceratocystidaceae
Diplostomum sp. 1 SAL-2008	species	Diplostomatidae
Paraboea dictyoneura	species	Gesneriaceae
Trichophyton sp. IFM 41172	species	Arthrodermataceae
Masonhalea	genus	Parmeliaceae
Rzedowskia tolantonguensis	species	Celastraceae
Calceolaria prichardii	species	Calceolariaceae
Scleroconidioma	genus	Dothideaceae
Plagiochila barteri	species	Plagiochilaceae
Thelonectria	genus	Nectriaceae
Tuber fulgens	species	Tuberaceae
Ceratolobus	genus	Arecaceae
Ophioceras	genus	Magnaporthaceae
Paeonia suffruticosa	species	Paeoniaceae
Ampithoe	genus	Ampithoidae
Senecio cordifolius	species	Asteraceae
Puccinia kuehnii	species	Pucciniaceae
Salpingella acuminata	species	Tintinnidae
Thalictrum fendleri	species	Ranunculaceae
Colletotrichum hymenocallidicola	species	Glomerellaceae
Rhizopogon villosulus	species	Rhizopogonaceae
Roldana uxordecora	species	Asteraceae
Simulium rudnicki	species	Simuliidae
Olinia radiata	species	Penaeaceae
Neocucurbitaria unguis-hominis	species	Cucurbitariaceae
Brachionus patulus	species	Brachionidae
Powellomyces sp. JEL95	species	Powellomycetaceae
Laserpitium krapfii	species	Apiaceae
Christensonella ferdinandiana	species	Orchidaceae
Platynereis	genus	Nereididae
Cortinarius herpeticus	species	Cortinariaceae
Erysiphe japonica	species	Erysiphaceae
Cotoneaster apiculatus	species	Rosaceae
Cardiocondyla	genus	Formicidae
Penicillium concavorugulosum	species	Aspergillaceae
Promenaea xanthina	species	Orchidaceae
Agastache cana	species	Lamiaceae
Trichoderma neosinense	species	Hypocreaceae
Jarava scabrifolia	species	Poaceae
Waitzia	genus	Asteraceae
Microsporum canis	species	Arthrodermataceae
Bipinnula fimbriata	species	Orchidaceae
Saccharomyces paradoxus	species	Saccharomycetaceae
Vicia sericocarpa	species	Fabaceae
Sporothrix globosa	species	Ophiostomataceae
Chaetomium sp. 15002	species	Chaetomiaceae
Breviea sericea	species	Sapotaceae
Begonia lukuana	species	Begoniaceae
Lithodidae	family	Lithodidae
Paepalanthus subcaulescens	species	Eriocaulaceae
Salmo platycephalus	species	Salmonidae
Epichloe sp. MC-2016a	species	Clavicipitaceae
Amanita sp. 'banningiana'	species	Amanitaceae
Phylica excelsa	species	Rhamnaceae
Vitreochlamys nekrassovii	species	Chlamydomonadaceae
Cortinarius sp. PDD 72649	species	Cortinariaceae
Colletotrichum cf. acutatum MU-2009	species	Glomerellaceae
Acer sinense	species	Sapindaceae
Bunodosoma	genus	Actiniidae
Aleurodiscus	genus	Stereaceae
Oedochloa minarum	species	Poaceae
Paepalanthus sessiliflorus	species	Eriocaulaceae
Cordulegaster	genus	Cordulegastridae
Zieria ingramii	species	Rutaceae
Pseudo-nitzschia micropora	species	Bacillariaceae
Conocybe huijsmanii	species	Bolbitiaceae
Hennediella densifolia	species	Pottiaceae
Cylas formicarius	species	Brentidae
Opuntia sanguinea	species	Cactaceae
Crassiphyllum fernandesii	species	Neckeraceae
Halimeda copiosa	species	Halimedaceae
Channallabes alvarezi	species	Clariidae
Dunalia obovata	species	Solanaceae
Disa montana	species	Orchidaceae
Psathyrella abieticola	species	Psathyrellaceae
Paranephelius ovatus x Paranephelius uniflorus	species	Asteraceae
Heterocapsa circularisquama	species	Heterocapsaceae
Paratylenchus sp. KHL-2011	species	Tylenchulidae
Lupinus arizonicus	species	Fabaceae
Pycnoporellus fulgens	species	Polyporaceae
Astragalus pehuenches	species	Fabaceae
Micromussa sp. UNIMIB GA150	species	Lobophylliidae
Torilis tenella	species	Apiaceae
Diaporthe cinerascens	species	Diaporthaceae
Erica goatcheriana	species	Ericaceae
Pseudorhabdosynochus sp. 3 BTD-2009	species	Diplectanidae
Vatairea guianensis	species	Fabaceae
Senecio cadiscus	species	Asteraceae
Senecio arnaldii	species	Asteraceae
Dinobryon bavaricum	species	Dinobryaceae
Cortinarius claricolor	species	Cortinariaceae
Phoma sp. 2	species	Didymellaceae
Colletotrichum cliviae	species	Glomerellaceae
Daedaleopsis confragosa	species	Coriolaceae
Diaporthe woodii	species	Diaporthaceae
Ipomoea lacunosa	species	Convolvulaceae
Capnobotryella	genus	Teratosphaeriaceae
Maxillaria longiloba	species	Orchidaceae
Diderma	genus	Didymiaceae
Stylosanthes guianensis	species	Fabaceae
Haematoloechus varioplexus	species	Haematoloechidae
Senecio triangularis	species	Asteraceae
Symbiodinium sp. sunabe 15 col-7	species	Symbiodiniaceae
Symbiodinium sp. sunabe 15 col-6	species	Symbiodiniaceae
Symbiodinium sp. sunabe 15 col-5	species	Symbiodiniaceae
Symbiodinium sp. sunabe 15 col-3	species	Symbiodiniaceae
Steinernema ashiuense	species	Steinernematidae
Symbiodinium sp. sunabe 15 col-1	species	Symbiodiniaceae
Crotalaria pellita	species	Fabaceae
Lepidotrichilia	genus	Meliaceae
Tuber cistophilum	species	Tuberaceae
Pezicula sp. 1 CC-2015	species	Dermateaceae
Termitomyces sp. MiS1	species	Lyophyllaceae
Chaerophyllopsis huai	species	Apiaceae
Agrocybe putaminum	species	Bolbitiaceae
Involucropyrenium waltheri	species	Verrucariaceae
Cortinarius bovinaster	species	Cortinariaceae
Pseudevernia	genus	Parmeliaceae
Tesseropora	genus	Tetraclitidae
Fusarium anthophilum	species	Nectriaceae
Pternopetalum tanakae	species	Apiaceae
Solanum incanum	species	Solanaceae
Maxillaria pachyacron	species	Orchidaceae
Pichia sp. CBS 13022	species	Pichiaceae
Sphaeropthalma angulifera	species	Mutillidae
Chrysopogon castaneus	species	Poaceae
Polygonum aschersonianum	species	Polygonaceae
Pleuropogon	genus	Poaceae
Ficus rubiginosa	species	Moraceae
Cordulia aenea	species	Corduliidae
Tsuga caroliniana	species	Pinaceae
Plantago erosa	species	Plantaginaceae
Deutzia fargesii	species	Hydrangeaceae
Rhodosporidiobolus poonsookiae	species	Sporidiobolaceae
Calyptranthes lucida	species	Myrtaceae
Fusarium sp. NRRL 31011	species	Nectriaceae
Eucalyptus platycorys	species	Myrtaceae
[Candida] arabinofermentans	species	Pichiaceae
Sarcothalia stiriata	species	Gigartinaceae
Reynoutria	genus	Polygonaceae
Neotyphodium sp. Rha1101	species	Clavicipitaceae
Sticta atroandensis	species	Lobariaceae
Symbiodinium sp. Amami6a	species	Symbiodiniaceae
Cercophora sulphurella	species	Lasiosphaeriaceae
Eucalyptus goniocarpa	species	Myrtaceae
Lepturus gasparricensis	species	Poaceae
Brachyglottis huntii	species	Asteraceae
Endocarpon	genus	Verrucariaceae
Hyptis uncinata	species	Lamiaceae
Heterodera sp. Moghan-SS-2002	species	Heteroderidae
Gerbera	genus	Asteraceae
Erycina echinata	species	Orchidaceae
Petaluridae	family	Petaluridae
Pseudotrillium rivale	species	Melanthiaceae
Culex sitiens	species	Culicidae
Cryptoplagiochila radiculosa	species	Plagiochilaceae
Quercus cerris	species	Fagaceae
Paramecium undecaurelia	species	Parameciidae
Otomeria guineensis	species	Rubiaceae
Helicocarpus griseus	species	Ajellomycetaceae
Dendropanax poilanei	species	Araliaceae
Cerrena sp. Y10	species	Polyporaceae
Alanphillipsia aloes	species	Botryosphaeriaceae
Schleichera oleosa	species	Sapindaceae
Alaria marginata	species	Alariaceae
Lipomyces kononenkoae	species	Lipomycetaceae
Hanseniaspora opuntiae	species	Saccharomycodaceae
Lessingia leptoclada	species	Asteraceae
Conocybe microrrhiza	species	Bolbitiaceae
Gruberia	genus	Spirostomidae
Bosistoa medicinalis	species	Rutaceae
Ophiosphaerella	genus	Phaeosphaeriaceae
Roldana mixtecana	species	Asteraceae
Kalopanax	genus	Araliaceae
Pistacia cucphuongensis	species	Anacardiaceae
Pterostylis melagramma	species	Orchidaceae
Thesium polycephalum	species	Thesiaceae
Gymnopilus spectabilis	species	Cortinariaceae
Hebestigma cubense	species	Fabaceae
Apium sellowianum	species	Apiaceae
Contracaecum bancrofti	species	Anisakidae
Notropis chrosomus	species	Cyprinidae
Penicillium ornatum	species	Aspergillaceae
Laccaria aff. montana AWW486	species	Tricholomataceae
Scrophularia alpestris	species	Scrophulariaceae
Cortinarius persicanus	species	Cortinariaceae
Garcinia verrucosa	species	Clusiaceae
Trachyspermum triradiatum	species	Apiaceae
Metalasia dregeana	species	Asteraceae
Prosimulium sp. 2 CG-2009	species	Simuliidae
Bulbophyllum sp. C AG-2014	species	Orchidaceae
Oenanthe silaifolia	species	Apiaceae
Colletotrichum sp. CP2035	species	Glomerellaceae
Helminthosporium aquaticum	species	Massarinaceae
Ixodidae	family	Ixodidae
Magnaporthiopsis agrostidis	species	Magnaporthaceae
Crotalaria humilis	species	Fabaceae
Monocystis	genus	Monocystidae
Tephrocybe aff. mephitica GC13101003	species	Lyophyllaceae
Trillium cuneatum	species	Melanthiaceae
Meloidoderita	genus	Tylenchulidae
Hypogymnia submundata	species	Parmeliaceae
Epipactis purpurata	species	Orchidaceae
Raphanus	genus	Brassicaceae
Chloraea crispa	species	Orchidaceae
Morchella frustrata	species	Morchellaceae
Azorella compacta	species	Apiaceae
Paspalum ramboi	species	Poaceae
Trichodrilus leruthi	species	Lumbriculidae
Commiphora lasiodisca	species	Burseraceae
Aphaenandra uniflora	species	Rubiaceae
Pseudophacopteron alstonium	species	Phacopteronidae
Colletotrichum bletillum	species	Glomerellaceae
Azadirachta	genus	Meliaceae
Sarcophyton sp. 1201987	species	Alcyoniidae
Skeletonema costatum	species	Skeletonemataceae
Trichomonadidae	family	Trichomonadidae
Macaranga puberula	species	Euphorbiaceae
Rhododendron xanthocodon	species	Ericaceae
Anacampseros vulcanensis	species	Anacampserotaceae
Vicia ramuliflora	species	Fabaceae
Egeria najas	species	Hydrocharitaceae
Araucaria araucana	species	Araucariaceae
Prunus kansuensis	species	Rosaceae
Asordaria sibutii	species	Sordariaceae
Lophozonia glauca	species	Nothofagaceae
Poa stuckertii	species	Poaceae
Schistidium frisvollianum	species	Grimmiaceae
Clathrina	genus	Clathrinidae
Timgrovea sp. TRAPPE14535	species	Hymenogastraceae
Inocybe mendica	species	Inocybaceae
Antrodia sp. 20 OG-2012	species	Fomitopsidaceae
Ozothamnus ledifolius	species	Asteraceae
Pythium vanterpoolii	species	Pythiaceae
Pseudocyphellaria philipiana	species	Lobariaceae
Poeciloneuron indicum	species	Calophyllaceae
Croton argyranthemus	species	Euphorbiaceae
Trisetum flavescens	species	Poaceae
Amomum calyptratum	species	Zingiberaceae
Caloplaca cf. squamosa Gaya 49	species	Teloschistaceae
Leandra salicina	species	Melastomataceae
Sphagnum inexspectatum	species	Sphagnaceae
Conocybe aff. ochrostriata NL-0830	species	Bolbitiaceae
Sicyos erostratus	species	Cucurbitaceae
Boronia squamipetala	species	Rutaceae
Piper obliquum	species	Piperaceae
Lophomyrtus	genus	Myrtaceae
Aubrieta scyria	species	Brassicaceae
Fabaceae	family	Fabaceae
Rendlia altera	species	Poaceae
Parafestuca	genus	Poaceae
Chabertia erschowi	species	Chabertiidae
Saprolegnia sp. WD3A	species	Saprolegniaceae
Saprolegnia sp. WD3B	species	Saprolegniaceae
Saprolegnia sp. WD3D	species	Saprolegniaceae
Saprolegnia sp. WD3E	species	Saprolegniaceae
Saprolegnia sp. WD3G	species	Saprolegniaceae
Cytospora sophoricola	species	Valsaceae
Empria alector	species	Tenthredinidae
Amanita cf. constricta GM 15-2	species	Amanitaceae
Strumaria spiralis	species	Amaryllidaceae
Inocybe fibrillosibrunnea	species	Inocybaceae
Corallorhiza bulbosa	species	Orchidaceae
Illicium fargesii	species	Schisandraceae
Uncaria homomalla	species	Rubiaceae
Terranova sp. type I AJ-2013	species	Anisakidae
Caulerpa racemosa	species	Caulerpaceae
Rhodanthe charsleyae	species	Asteraceae
Veronica triloba	species	Plantaginaceae
Calceolaria santolinoides	species	Calceolariaceae
Oxalis pseudocernua	species	Oxalidaceae
Carex boottiana	species	Cyperaceae
Poecilimon serratus	species	Tettigoniidae
Stagonosporopsis heliopsidis	species	Didymellaceae
Halopteris scoparia	species	Stypocaulaceae
Phormium	genus	Asphodelaceae
Chaetomium sp. 1 MLSC-W3	species	Chaetomiaceae
Calanus sinicus	species	Calanidae
Encalyptaceae	family	Encalyptaceae
Echinostoma malayanum	species	Echinostomatidae
Xylaria sp. 11 RV-2015	species	Xylariaceae
Justicia brandegeeana	species	Acanthaceae
Lopadostoma dryophilum	species	Xylariaceae
Ophiostoma sp. Ci-202	species	Ophiostomataceae
Prosthemium orientale	species	Pleomassariaceae
Zehneria	genus	Cucurbitaceae
Labyrinthomyces varius	species	Tuberaceae
Ferula dictyocarpa	species	Apiaceae
Ophiostoma thermarum	species	Ophiostomataceae
Orchidantha chinensis	species	Lowiaceae
Gentiana macrophylla	species	Gentianaceae
Taplinia saxatilis	species	Asteraceae
Erigenia	genus	Apiaceae
Eugenia sulcata	species	Myrtaceae
Conocybe tuxlaensis	species	Bolbitiaceae
Chaetanthera	genus	Asteraceae
Suaeda esteroa	species	Chenopodiaceae
Centaurium bianoris	species	Gentianaceae
Stereochilus	genus	Orchidaceae
Anthemis candidissima	species	Asteraceae
Stipa bungeana	species	Poaceae
Bursaphelenchus borealis	species	Aphelenchoididae
Inocybe rimosoides	species	Inocybaceae
Cardamine barbaraeoides	species	Brassicaceae
Hibiscus acetosella	species	Malvaceae
Sideroxylon majus	species	Sapotaceae
Thuniopsis cleistogama	species	Orchidaceae
Sirodotia suecica	species	Batrachospermaceae
Draba albertina	species	Brassicaceae
Crambe scaberrima	species	Brassicaceae
Semiarundinaria fastuosa	species	Poaceae
Devadatta clavicauda	species	Amphyipterygidae
Schinus	genus	Anacardiaceae
Lactarius chrysorrheus	species	Russulaceae
Monticalia abietina	species	Asteraceae
Gyrodactylus macronychus	species	Gyrodactylidae
Trigonella schlumbergeri	species	Fabaceae
Butyriboletus subappendiculatus	species	Boletaceae
Stachybotrys chlorohalonata	species	Stachybotryaceae
Acridocarpus	genus	Malpighiaceae
Doyerea emetocathartica	species	Cucurbitaceae
Coprinellus sp. MA-1	species	Psathyrellaceae
Microthia havanensis	species	Cryphonectriaceae
Sclerotiniaceae	family	Sclerotiniaceae
Erysiphe pisi	species	Erysiphaceae
Nassauvia axillaris	species	Asteraceae
Gymnadenia nigra	species	Orchidaceae
Melastoma malabathricum	species	Melastomataceae
Elizabetha duckei	species	Fabaceae
Metschnikowia sp. UWOPS04-226.1	species	Metschnikowiaceae
Sparganium americanum	species	Typhaceae
Chaenotheca brunneola	species	Coniocybaceae
Leptosiphon nuttallii	species	Polemoniaceae
Eragrostis capensis	species	Poaceae
Itajahya rosea	species	Phallaceae
Oncidium lehmannii	species	Orchidaceae
Dendrocnide urentissima	species	Urticaceae
Neobouteloua	genus	Poaceae
Chersodoma ovopedata	species	Asteraceae
Metrosideros waialealae	species	Myrtaceae
Telmissa microcarpa	species	Crassulaceae
Aglaia sp. McDonald & Ismail 3786	species	Meliaceae
Aglaia forbesii	species	Meliaceae
Stevia origanoides	species	Asteraceae
Bulbophyllum clandestinum	species	Orchidaceae
Aletes acaulis	species	Apiaceae
Tubificoides benedii	species	Tubificidae
Amanita solaniolens	species	Amanitaceae
Gyrodactylus alexgusevi	species	Gyrodactylidae
Acidocroton oligostemon	species	Euphorbiaceae
Nymphaeaceae	family	Nymphaeaceae
Laccaria masoniae	species	Tricholomataceae
Melanoleuca jaliscoensis	species	Tricholomataceae
Dasispermum	genus	Apiaceae
Argyrocytisus	genus	Fabaceae
Chondroscaphe laevis	species	Orchidaceae
Porites cf. lichen YFK-2014	species	Poritidae
Grindelia camporum	species	Asteraceae
Poculum sp. GC-2014	species	Rutstroemiaceae
Symbiodinium sp. Sakura5a	species	Symbiodiniaceae
Rhynchogastrema visegradensis	species	Rhynchogastremataceae
Pseudotremella	genus	Bulleraceae
Amanita sp. EMD 18-2013	species	Amanitaceae
Pleurotus abalonus	species	Pleurotaceae
Aegista oshimana	species	Bradybaenidae
Cercospora sp. CPC 15875	species	Mycosphaerellaceae
Paramecium schewiakoffi	species	Parameciidae
Amomum coriaceum	species	Zingiberaceae
Cololejeunea maritima	species	Lejeuneaceae
Mortierella pulchella	species	Mortierellaceae
Neotyphodium sp. Rts2102	species	Clavicipitaceae
Sparticola forlicesenae	species	Sporormiaceae
Amauroascus	genus	Onygenaceae
Coronilla minima	species	Fabaceae
Costularia	genus	Cyperaceae
Maxillaria ampliflora	species	Orchidaceae
Myrcia sp. Lucas 682	species	Myrtaceae
[Candida] panamericana	species	Debaryomycetaceae
Metarhizium globosum	species	Clavicipitaceae
Cladonia humilis	species	Cladoniaceae
Plectosphaerella sp. r432	species	Plectosphaerellaceae
Poecilimon inflatus	species	Tettigoniidae
Lobaria patinifera	species	Lobariaceae
Daiotyla albicans	species	Orchidaceae
Elaphomyces decipiens	species	Elaphomycetaceae
Symbiodinium sp. sunabe 6 col-3	species	Symbiodiniaceae
Phoma sp. 7606	species	Didymellaceae
Leptosiphon	genus	Polemoniaceae
Rhinocladiella similis	species	Herpotrichiellaceae
Pinctada maxima	species	Pteriidae
Carthamus lanatus	species	Asteraceae
Avena fatua	species	Poaceae
Acer cappadocicum	species	Sapindaceae
Lorostemon	genus	Clusiaceae
Mucor japonicus	species	Mucoraceae
Hydnodontaceae	family	Hydnodontaceae
Pseudonectria	genus	Nectriaceae
Diodella radula	species	Rubiaceae
Metschnikowia sp. JSKim-2014	species	Metschnikowiaceae
Breynia discigera	species	Phyllanthaceae
Cortinarius polymorphus	species	Cortinariaceae
Coelastrea	genus	Merulinidae
Chromolucuma sp. Vivas 160	species	Sapotaceae
[Candida] berthetii	species	Phaffomycetaceae
Carex sajanensis	species	Cyperaceae
Cytospora	genus	Valsaceae
Navicula trivialis	species	Naviculaceae
Filago lutescens	species	Asteraceae
Oxalis lateriflora	species	Oxalidaceae
Leucoglossum leucosporum	species	Geoglossaceae
Knautia albanica	species	Caprifoliaceae
Phalaris maderensis	species	Poaceae
Galeottia burkei	species	Orchidaceae
Ramularia bellunensis	species	Mycosphaerellaceae
Metalejeunea	genus	Lejeuneaceae
Muhlenbergia pereilema	species	Poaceae
Ficus pisocarpa	species	Moraceae
Cymopterus glomeratus	species	Apiaceae
Caylusea abyssinica	species	Resedaceae
Cystofilobasidium ferigula	species	Cystofilobasidiaceae
Nyssa sylvatica	species	Nyssaceae
Porites pukoensis	species	Poritidae
Liabum	genus	Asteraceae
Phyllostachys nidularia	species	Poaceae
Chaetocladium brefeldii	species	Chaetocladiaceae
Colletotrichum sp. ETHCTR167	species	Glomerellaceae
Chthonocephalus pseudevax	species	Asteraceae
Cleome violacea	species	Cleomaceae
Bursera macvaughiana	species	Burseraceae
Maundiaceae	family	Maundiaceae
Lepidocollema	genus	Collemataceae
Anzia flavotenuis	species	Parmeliaceae
Apiotrichum gamsii	species	Trichosporonaceae
Oxalis cf. pulvinata MO57	species	Oxalidaceae
Arthrinium sacchari	species	Apiosporaceae
Pugetia sanguinea	species	Kallymeniaceae
Lyophyllum cf. helvella CNRS JMB2010110112	species	Lyophyllaceae
Cenolophium denudatum	species	Apiaceae
Cyphomyrmex costatus fungal symbiont NJM-2012	species	Agaricaceae
Pythium acrogynum	species	Pythiaceae
Coccomyxaceae	family	Coccomyxaceae
Descolea tenuipes	species	Bolbitiaceae
Protobremia	genus	Peronosporaceae
Plagiochila flabelliflora	species	Plagiochilaceae
Schoenoplectus x trapezoideus	species	Cyperaceae
Cuatresia	genus	Solanaceae
Calosporella	genus	Sydowiellaceae
Dicentrarchus	genus	Moronidae
Culex vishnui	species	Culicidae
Inocybe memorialis	species	Inocybaceae
Hypholoma acutum	species	Strophariaceae
Hyalolaena viridiflora	species	Apiaceae
Conioselinum scopulorum	species	Apiaceae
Pimelea spectabilis	species	Thymelaeaceae
Cortinarius haasii	species	Cortinariaceae
Candida sp. LCF-73	species	Debaryomycetaceae
Euphorbia inaequilatera	species	Euphorbiaceae
Ophiostoma breviusculum	species	Ophiostomataceae
Acacia mollifolia	species	Fabaceae
Maxillariella arbuscula	species	Orchidaceae
Chlamydomonas nivalis	species	Chlamydomonadaceae
Paepalanthus erectifolius	species	Eriocaulaceae
Orithyiidae	family	Orithyiidae
Culicidae	family	Culicidae
Scapania	genus	Scapaniaceae
Platygloeaceae	family	Platygloeaceae
Erodium moschatum	species	Geraniaceae
Geranium sibiricum	species	Geraniaceae
Niphogeton glaucescens	species	Apiaceae
Cuphea carthagenensis	species	Lythraceae
Conocybe aurea	species	Bolbitiaceae
Armeria bourgaei	species	Plumbaginaceae
Orbilia sp. HOB-2016i	species	Orbiliaceae
Poa stenantha	species	Poaceae
